Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
201501BS70576,1,1,1,1,31,6,3,0,0,0,0,0,1,1,9
201501BS70577,2,1,1,1,48,8,3,0,0,0,0,0,8,1,4
201501BS70578,2,1,1,1,53,8,3,0,0,0,0,0,5,1,2
201501BS70579,1,1,1,1,28,6,3,0,0,0,0,0,1,1,7
201501BS70580,2,1,1,1,32,6,3,0,0,0,0,0,1,1,7
201501BS70581,2,1,1,1,44,7,3,0,0,0,0,0,1,2,7
201501BS70582,1,1,2,2,65,9,3,0,0,0,4,0,11,1,6
201501BS70583,2,1,1,2,39,7,3,0,0,0,0,0,1,1,5
201501BS70584,1,1,3,1,65,9,3,4,3,0,0,2,0,-1,-1
201501BS70585,1,1,3,2,68,10,3,4,1,0,0,2,0,1,6
201501BS70586,2,1,1,1,31,6,3,0,0,0,0,0,3,1,2
201501BS70588,1,1,1,1,65,9,3,0,0,0,0,0,8,1,4
201501BS70588,1,2,2,1,29,6,3,0,0,2,0,0,8,1,1
201501BS70590,1,1,1,1,27,6,3,0,0,0,0,0,8,1,2
201501BS70591,1,1,1,1,24,5,3,0,0,0,0,0,1,1,6
201501BS70592,1,1,2,1,34,6,3,0,0,0,2,0,11,1,5
201501BS70593,2,1,1,2,48,8,3,0,0,0,0,0,2,1,4
201501BS70594,2,1,1,1,55,8,3,0,0,0,0,0,1,1,7
201501BS70595,1,1,1,2,31,6,3,0,0,0,0,0,1,1,8
201501BS70596,1,1,1,1,47,8,2,0,0,0,0,0,5,1,10
201501BS70597,1,1,2,1,81,11,3,0,0,0,3,0,11,1,6
201501BS70599,1,1,3,2,65,9,3,5,1,0,0,2,0,1,7
201501BS70601,1,1,3,2,27,6,3,5,1,0,0,2,0,1,6
201501BS70602,2,1,1,1,34,6,3,0,0,0,0,0,1,1,2
201501BS70603,3,1,1,1,60,9,2,0,0,0,0,0,1,1,7
201501BS70605,1,1,1,1,37,7,3,0,0,0,0,0,5,1,4
201501BS70606,1,1,1,1,53,8,3,0,0,0,0,0,1,1,6
201501BS70607,1,1,1,1,38,7,3,0,0,0,0,0,5,1,8
201501BS70608,2,1,1,1,43,7,3,0,0,0,0,0,3,-1,-1
201501BS70609,2,1,1,1,23,5,3,0,0,0,0,0,3,1,5
201501BS70610,1,1,3,1,51,8,3,1,1,0,0,2,0,1,4
201501BS70611,2,1,1,1,28,6,3,0,0,0,0,0,3,1,3
201501BS70613,1,1,2,2,25,5,2,0,0,2,0,0,8,1,3
201501BS70614,1,1,3,2,27,6,2,4,1,0,0,2,0,1,4
201501BS70615,2,1,1,1,44,7,3,0,0,0,0,0,1,1,4
201501BS70616,2,1,1,1,25,5,3,0,0,0,0,0,5,1,9
201501BS70619,2,1,1,1,32,6,3,0,0,0,0,0,5,1,2
201501BS70620,1,1,1,1,30,6,3,0,0,0,0,0,4,1,5
201501BS70621,1,1,2,2,50,8,3,0,0,0,3,0,11,1,2
201501BS70622,1,1,1,2,66,10,3,0,0,0,0,0,9,-1,-1
201501BS70623,1,1,1,1,24,5,3,0,0,0,0,0,1,1,5
201501BS70624,1,1,1,1,38,7,3,0,0,0,0,0,3,1,7
201501BS70625,1,1,1,1,31,6,3,0,0,0,0,0,3,1,7
201501BS70627,1,1,1,1,21,5,3,0,0,0,0,0,3,1,6
201501BS70628,1,1,3,1,85,11,2,5,3,0,0,2,0,-1,-1
201501BS70629,2,1,1,1,33,6,3,0,0,0,0,0,3,1,2
201501BS70630,1,1,1,1,32,6,3,0,0,0,0,0,9,1,6
201501BS70630,1,2,2,1,34,6,3,0,0,1,0,0,9,1,6
201501BS70631,2,1,1,1,23,5,3,0,0,0,0,0,1,1,3
201501BS70632,1,1,3,2,35,6,3,5,3,0,0,2,0,1,4
201501BS70633,1,1,3,1,39,7,2,5,1,0,0,2,0,1,5
201501BS70634,1,1,1,1,31,6,3,0,0,0,0,0,3,1,5
201501BS70635,2,1,1,1,37,7,3,0,0,0,0,0,3,1,3
201501BS70636,1,1,3,1,32,6,3,4,9,0,0,2,0,-1,-1
201501BS70637,1,1,1,1,39,7,3,0,0,0,0,0,5,1,4
201501BS70639,1,1,1,1,-1,-1,3,0,0,0,0,0,3,1,6
201501BS70640,1,1,3,2,38,7,3,5,1,0,0,2,0,1,2
201501BS70641,1,1,1,1,37,7,3,0,0,0,0,0,3,1,2
201501BS70643,1,1,1,1,47,8,3,0,0,0,0,0,2,1,6
201501BS70645,1,1,1,1,19,4,3,0,0,0,0,0,3,1,2
201501BS70645,2,2,1,1,23,5,3,0,0,0,0,0,3,1,4
201501BS70647,1,1,3,2,36,7,3,5,1,0,0,2,0,-1,-1
201501BS70648,1,1,1,1,27,6,3,0,0,0,0,0,3,1,1
201501BS70650,2,1,1,1,51,8,3,0,0,0,0,0,3,1,5
201501BS70651,2,1,1,1,52,8,3,0,0,0,0,0,1,1,5
201501BS70652,1,1,1,2,43,7,3,0,0,0,0,0,9,1,7
201501BS70653,1,1,3,1,19,4,3,9,9,0,0,2,0,1,6
201501BS70654,1,1,1,2,27,6,3,0,0,0,0,0,2,1,9
201501BS70657,1,1,2,2,41,7,3,0,0,0,3,0,11,1,3
201501BS70658,1,1,1,1,28,6,3,0,0,0,0,0,3,1,3
201501BS70659,2,1,1,1,-1,-1,3,0,0,0,0,0,3,1,1
201501BS70662,1,1,3,1,67,10,3,5,1,0,0,2,0,-1,-1
201501BS70664,1,1,1,1,41,7,3,0,0,0,0,0,3,1,1
201501BS70665,1,1,3,1,18,4,3,1,1,0,0,2,0,1,1
201501BS70667,2,1,1,1,43,7,3,0,0,0,0,0,3,1,4
201501BS70668,1,1,2,2,45,7,3,0,0,0,4,0,11,1,5
201501BS70669,1,1,1,1,46,8,3,0,0,0,0,0,4,1,3
201501BS70670,2,1,1,1,28,6,3,0,0,0,0,0,3,1,2
201501BS70670,2,2,2,2,27,6,3,0,0,0,0,0,3,1,2
201501BS70671,1,1,2,2,71,10,3,0,0,0,1,0,11,1,4
201501BS70673,2,1,1,1,24,5,3,0,0,0,0,0,1,1,3
201501BS70674,1,1,3,2,28,6,3,4,1,0,0,2,0,1,5
201501BS70675,1,1,1,1,38,7,3,0,0,0,0,0,9,1,3
201501BS70677,1,1,1,1,36,7,3,0,0,0,0,0,8,-1,-1
201501BS70678,1,1,1,1,21,5,3,0,0,0,0,0,3,1,1
201501BS70679,2,1,1,1,42,7,3,0,0,0,0,0,1,1,7
201501BS70680,1,1,1,1,27,6,3,0,0,0,0,0,3,1,5
201501BS70681,1,1,3,2,59,9,3,5,1,0,0,2,0,1,7
201501BS70683,1,1,1,2,-1,-1,3,0,0,0,0,0,9,1,3
201501BS70683,1,3,2,2,26,6,3,0,0,1,0,0,9,2,8
201501BS70683,2,2,1,1,18,4,3,0,0,0,0,0,9,1,9
201501BS70684,1,1,2,2,19,4,3,0,0,1,0,0,9,1,3
201501BS70685,2,1,1,1,36,7,3,0,0,0,0,0,1,1,4
201501BS70686,1,1,1,1,40,7,3,0,0,0,0,0,1,1,6
201501BS70687,1,1,1,1,28,6,3,0,0,0,0,0,9,1,7
201501BS70687,2,2,1,1,29,6,3,0,0,0,0,0,9,1,2
201501BS70688,1,1,1,1,41,7,3,0,0,0,0,0,3,1,3
201501BS70689,1,1,1,1,24,5,3,0,0,0,0,0,5,1,5
201501BS70690,1,1,1,1,21,5,3,0,0,0,0,0,1,1,3
201501BS70692,1,1,3,2,19,4,3,5,1,0,0,2,0,1,8
201501BS70692,1,2,3,2,9,2,3,5,1,0,0,2,0,1,8
201501BS70694,2,1,1,1,49,8,3,0,0,0,0,0,1,1,9
201501BS70695,1,1,3,1,17,4,3,1,1,0,0,2,0,1,4
201501BS70696,2,1,1,1,31,6,3,0,0,0,0,0,1,1,4
201501BS70697,1,1,3,1,-1,-1,3,5,1,0,0,2,0,-1,-1
201501BS70699,1,1,1,2,53,8,3,0,0,0,0,0,9,1,5
201501BS70700,1,1,3,2,30,6,3,4,1,0,0,2,0,1,7
201501BS70701,1,1,1,1,41,7,3,0,0,0,0,0,3,1,3
201501BS70702,2,1,1,1,23,5,3,0,0,0,0,0,3,1,7
201501BS70703,2,1,1,1,30,6,3,0,0,0,0,0,1,1,9
201501BS70705,2,1,1,1,28,6,3,0,0,0,0,0,1,1,3
201501BS70706,1,1,1,1,46,8,3,0,0,0,0,0,3,-1,-1
201501BS70708,1,1,1,1,19,4,3,0,0,0,0,0,3,1,1
201501BS70710,1,1,1,1,38,7,3,0,0,0,0,0,5,1,7
201501BS70711,1,1,1,1,59,9,3,0,0,0,0,0,3,1,4
201501BS70713,2,1,1,1,40,7,2,0,0,0,0,0,3,1,2
201501BS70714,1,1,3,1,26,6,3,1,3,0,0,2,0,1,4
201501BS70715,1,1,3,2,24,5,3,4,2,0,0,2,0,-1,-1
201501BS70716,1,1,1,1,32,6,3,0,0,0,0,0,1,1,5
201501BS70718,1,1,1,1,23,5,3,0,0,0,0,0,3,1,4
201501BS70719,1,1,1,1,53,8,3,0,0,0,0,0,4,1,5
201501BS70720,1,1,3,1,79,11,3,1,2,0,0,2,0,1,3
201501BS70721,1,1,1,1,43,7,3,0,0,0,0,0,9,1,3
201501BS70721,2,2,1,1,35,6,3,0,0,0,0,0,9,1,2
201501BS70722,1,1,1,1,20,4,3,0,0,0,0,0,5,1,10
201501BS70723,1,1,2,2,33,6,3,0,0,0,3,0,11,1,6
201501BS70724,2,1,2,2,23,5,3,0,0,2,0,0,8,1,4
201501BS70725,1,1,2,2,27,6,3,0,0,2,0,0,8,1,7
201501BS70725,2,2,1,1,60,9,3,0,0,0,0,0,8,1,3
201501BS70725,2,3,2,1,29,6,3,0,0,2,0,0,8,1,5
201501BS70725,2,4,2,2,28,6,3,0,0,2,0,0,8,1,4
201501BS70725,2,5,2,1,30,6,3,0,0,2,0,0,8,1,2
201501BS70726,2,1,1,1,31,6,3,0,0,0,0,0,3,1,5
201501BS70727,1,1,1,1,27,6,3,0,0,0,0,0,3,-1,-1
201501BS70728,1,1,1,1,30,6,3,0,0,0,0,0,3,1,3
201501BS70729,2,1,1,1,20,4,3,0,0,0,0,0,3,1,7
201501BS70731,1,1,1,1,21,5,3,0,0,0,0,0,3,-1,-1
201501BS70732,1,1,3,1,24,5,3,9,9,0,0,2,0,1,3
201501BS70733,1,1,3,1,83,11,3,5,1,0,0,2,0,1,6
201501BS70734,1,1,1,1,39,7,3,0,0,0,0,0,5,1,8
201501BS70737,1,1,3,2,-1,-1,3,1,1,0,0,2,0,1,2
201501BS70738,1,1,3,1,73,10,3,1,1,0,0,2,0,1,5
201501BS70739,1,1,1,1,18,4,3,0,0,0,0,0,1,1,4
201501BS70740,1,1,1,1,20,4,3,0,0,0,0,0,3,1,1
201501BS70740,1,2,3,2,24,5,3,1,1,0,0,2,0,-1,-1
201501BS70741,1,1,1,1,18,4,3,0,0,0,0,0,3,1,3
201501BS70743,1,1,1,1,66,10,3,0,0,0,0,0,1,1,3
201501BS70745,1,1,1,1,-1,-1,3,0,0,0,0,0,8,-1,-1
201501BS70747,1,1,3,2,27,6,3,5,1,0,0,2,0,-1,-1
201501BS70748,1,1,3,2,54,8,3,5,1,0,0,2,0,1,1
201501BS70750,1,1,1,1,42,7,3,0,0,0,0,0,5,1,7
201501BS70750,1,2,3,2,48,8,3,5,1,0,0,2,0,1,6
201501BS70751,1,1,1,2,33,6,3,0,0,0,0,0,1,1,2
201501BS70753,1,1,1,1,43,7,3,0,0,0,0,0,9,1,2
201501BS70754,1,1,1,1,63,9,3,0,0,0,0,0,8,1,4
201501BS70754,1,2,2,2,37,7,3,0,0,2,0,0,8,1,3
201501BS70754,3,3,1,1,34,6,3,0,0,0,0,0,9,1,3
201501BS70755,2,1,1,1,20,4,3,0,0,0,0,0,1,1,5
201501BS70756,1,1,2,1,56,9,2,0,0,0,3,0,11,1,3
201501BS70757,1,1,3,1,-1,-1,3,4,3,0,0,2,0,1,7
201501BS70758,2,1,1,1,49,8,3,0,0,0,0,0,3,1,9
201501BS70759,2,1,1,1,56,9,3,0,0,0,0,0,1,1,5
201501BS70760,1,1,1,1,31,6,3,0,0,0,0,0,19,1,3
201501BS70761,1,1,1,1,34,6,3,0,0,0,0,0,1,1,2
201501BS70762,1,1,3,1,28,6,3,5,1,0,0,2,0,1,6
201501BS70764,1,1,3,1,65,9,3,5,1,0,0,2,0,1,4
201501BS70765,1,1,1,2,52,8,3,0,0,0,0,0,1,1,9
201501BS70766,1,1,1,1,56,9,3,0,0,0,0,0,1,1,4
201501BS70767,2,1,1,1,22,5,3,0,0,0,0,0,5,1,3
201501BS70768,1,1,1,1,23,5,3,0,0,0,0,0,2,1,3
201501BS70769,1,1,2,2,36,7,3,0,0,0,3,0,11,1,3
201501BS70770,1,1,1,1,20,4,3,0,0,0,0,0,1,1,8
201501BS70771,1,1,1,1,59,9,3,0,0,0,0,0,90,1,3
201501BS70772,2,1,1,1,40,7,2,0,0,0,0,0,5,1,9
201501BS70773,1,1,1,1,24,5,3,0,0,0,0,0,3,1,1
201501BS70774,2,1,1,2,19,4,3,0,0,0,0,0,9,-1,-1
201501BS70775,1,1,1,1,33,6,3,0,0,0,0,0,3,1,6
201501BS70776,1,1,2,2,27,6,3,0,0,2,0,0,8,3,6
201501BS70777,1,1,3,1,43,7,3,4,1,0,0,2,0,1,6
201501BS70778,1,1,1,1,56,9,3,0,0,0,0,0,9,1,3
201501BS70779,2,1,2,2,1,1,3,0,0,2,0,0,8,1,2
201501BS70790,1,1,1,1,44,7,3,0,0,0,0,0,1,1,3
201501BS70791,1,1,1,1,40,7,3,0,0,0,0,0,8,1,4
201501BS70792,1,1,3,1,51,8,3,5,1,0,0,2,0,1,5
201501BS70801,1,2,3,1,17,4,3,10,9,0,0,2,0,1,4
201501BS70801,2,1,3,1,32,6,3,9,9,0,0,2,0,1,2
201501CP00001,2,1,1,1,47,8,3,0,0,0,0,0,1,3,7
201501CP00002,1,1,1,1,25,5,3,0,0,0,0,0,9,1,7
201501CP00002,1,2,2,2,24,5,3,0,0,2,0,0,9,1,7
201501CP00003,1,1,3,1,74,10,3,4,9,0,0,2,0,1,3
201501CP00004,1,1,1,1,52,8,3,0,0,0,0,0,1,1,4
201501CP00005,1,1,1,1,46,8,3,0,0,0,0,0,8,1,5
201501CP00006,1,1,1,1,18,4,3,0,0,0,0,0,3,1,3
201501CP00007,1,1,3,1,30,6,2,4,3,0,0,2,0,-1,-1
201501CP00008,1,1,3,2,17,4,3,1,9,0,0,2,0,1,5
201501CP00009,1,1,3,2,28,6,3,4,9,0,0,2,0,1,2
201501CP00010,2,1,1,1,36,7,3,0,0,0,0,0,1,1,7
201501CP00011,2,1,1,2,33,6,3,0,0,0,0,0,1,-1,-1
201501CP00012,1,1,3,1,25,5,3,4,2,0,0,2,0,1,3
201501CP00013,2,1,1,1,48,8,3,0,0,0,0,0,4,1,1
201501CP00014,1,1,1,2,26,6,3,0,0,0,0,0,9,1,7
201501CP00015,1,1,1,1,-1,-1,3,0,0,0,0,0,1,1,6
201501CP00016,2,1,1,1,34,6,3,0,0,0,0,0,1,1,6
201501CP00017,2,1,1,1,50,8,2,0,0,0,0,0,1,1,4
201501CP00018,2,1,1,1,40,7,3,0,0,0,0,0,5,1,5
201501CP00019,1,1,1,1,49,8,3,0,0,0,0,0,5,1,4
201501CP00019,1,2,3,2,27,6,2,5,2,0,0,2,0,1,4
201501CP00020,2,1,1,1,35,6,3,0,0,0,0,0,1,1,6
201501CP00021,1,1,3,1,23,5,3,10,9,0,0,2,0,2,8
201501CP00022,1,1,3,1,49,8,3,4,9,0,0,2,0,1,3
201501CP00023,1,1,3,1,26,6,3,1,9,0,0,2,0,1,9
201501CP00024,1,1,1,1,26,6,3,0,0,0,0,0,5,1,6
201501CP00025,1,1,1,1,32,6,3,0,0,0,0,0,1,1,6
201501CP00026,1,1,2,2,24,5,2,0,0,0,2,0,11,1,6
201501CP00027,1,1,3,1,20,4,3,4,2,0,0,2,0,1,10
201501CP00028,2,1,1,2,39,7,3,0,0,0,0,0,5,1,5
201501CP00029,2,1,1,1,29,6,3,0,0,0,0,0,1,1,2
201501CP00030,2,1,1,1,32,6,3,0,0,0,0,0,3,1,5
201501CP00031,1,1,1,1,25,5,3,0,0,0,0,0,1,1,3
201501CP00032,1,1,1,1,52,8,3,0,0,0,0,0,8,1,7
201501CP00033,2,1,1,1,48,8,3,0,0,0,0,0,5,1,8
201501CP00034,1,1,1,1,48,8,3,0,0,0,0,0,1,1,5
201501CP00035,2,1,1,1,48,8,2,0,0,0,0,0,3,1,2
201501CP00036,2,1,1,1,30,6,3,0,0,0,0,0,5,1,3
201501CP00037,2,1,1,2,23,5,3,0,0,0,0,0,1,1,2
201501CP00038,2,1,1,1,32,6,3,0,0,0,0,0,1,1,2
201501CP00039,1,1,1,1,35,6,3,0,0,0,0,0,1,1,6
201501CP00040,2,1,1,1,44,7,2,0,0,0,0,0,1,1,8
201501CP00041,2,1,1,1,59,9,2,0,0,0,0,0,8,1,4
201501CP00042,1,1,1,1,31,6,3,0,0,0,0,0,1,1,6
201501CP00043,1,1,3,1,25,5,3,9,9,0,0,2,0,1,9
201501CP00044,1,1,3,1,36,7,3,9,8,0,0,2,0,-1,-1
201501CP00045,1,1,1,1,51,8,3,0,0,0,0,0,5,3,7
201501CP00046,2,1,1,1,31,6,3,0,0,0,0,0,1,1,2
201501CP00047,1,1,3,1,17,4,3,4,9,0,0,2,0,-1,-1
201501CP00048,1,1,1,1,31,6,2,0,0,0,0,0,4,1,9
201501CP00048,1,2,3,1,30,6,2,4,4,0,0,2,0,1,4
201501CP00049,1,1,2,2,31,6,3,0,0,0,3,0,11,1,3
201501CP00050,2,1,1,2,30,6,3,0,0,0,0,0,1,1,2
201501CP00051,1,1,1,1,31,6,3,0,0,0,0,0,20,1,10
201501CP00051,1,2,3,2,83,11,3,4,9,0,0,2,0,1,9
201501CP00052,2,1,1,2,27,6,3,0,0,0,0,0,1,1,3
201501CP00053,1,1,3,1,46,8,3,5,3,0,0,2,0,1,5
201501CP00054,1,1,3,2,28,6,3,5,3,0,0,2,0,1,8
201501CP00055,1,1,3,1,59,9,3,5,9,0,0,2,0,1,7
201501CP00056,1,1,3,1,40,7,3,5,3,0,0,2,0,1,9
201501CP00057,1,1,3,1,24,5,3,9,9,0,0,2,0,1,8
201501CP00058,1,1,1,1,50,8,3,0,0,0,0,0,1,1,2
201501CP00059,1,1,3,2,22,5,3,4,9,0,0,2,0,1,3
201501CP00060,1,1,3,1,47,8,2,1,9,0,0,2,0,1,10
201501CP00061,1,1,1,1,47,8,3,0,0,0,0,0,1,1,2
201501CP00062,2,1,1,1,34,6,3,0,0,0,0,0,1,1,5
201501CP00063,1,1,1,1,33,6,3,0,0,0,0,0,1,1,5
201501CP00064,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,5
201501CP00065,2,1,1,2,-1,-1,3,0,0,0,0,0,1,1,1
201501CP00066,1,1,3,1,38,7,3,9,9,0,0,2,0,1,6
201501CP00067,1,1,3,2,32,6,3,1,3,0,0,2,0,-1,-1
201501CP00068,2,1,1,1,21,5,3,0,0,0,0,0,3,1,3
201501CP00069,1,1,1,1,38,7,3,0,0,0,0,0,9,1,2
201501CP00070,1,1,1,1,21,5,3,0,0,0,0,0,1,1,3
201501CP00071,1,1,1,2,39,7,3,0,0,0,0,0,1,1,6
201501CP00072,1,1,1,2,31,6,3,0,0,0,0,0,3,1,2
201501CP00072,1,2,3,2,29,6,3,4,9,0,0,2,0,1,2
201501CP00073,1,1,1,1,23,5,3,0,0,0,0,0,1,1,3
201501CP00074,1,1,2,2,57,9,3,0,0,0,4,0,11,1,2
201501CP00075,1,1,3,1,31,6,2,10,9,0,0,2,0,1,5
201501CP00078,1,1,1,1,59,9,3,0,0,0,0,0,9,1,5
201501CP00078,2,2,1,1,29,6,3,0,0,0,0,0,8,1,1
201501CP00079,1,1,3,2,52,8,3,5,9,0,0,2,0,-1,-1
201501CP00080,1,1,1,1,53,8,3,0,0,0,0,0,1,1,6
201501CP00081,2,1,1,1,52,8,3,0,0,0,0,0,8,1,4
201501CP00082,1,1,2,2,47,8,3,0,0,2,0,0,8,1,7
201501CP00083,1,1,3,1,48,8,3,9,5,0,0,2,0,1,3
201501CP00084,1,1,1,1,44,7,3,0,0,0,0,0,1,1,5
201501CP00086,1,1,1,1,35,6,3,0,0,0,0,0,1,1,4
201501CP00087,2,1,1,1,26,6,3,0,0,0,0,0,1,1,2
201501CP00088,2,1,1,2,43,7,2,0,0,0,0,0,1,1,5
201501CP00089,1,1,3,2,38,7,3,5,9,0,0,2,0,1,7
201501CP00090,1,1,1,1,41,7,3,0,0,0,0,0,9,1,1
201501CP00091,2,1,1,2,19,4,3,0,0,0,0,0,9,1,5
201501CP00092,1,1,1,1,56,9,2,0,0,0,0,0,3,-1,-1
201501CP00093,1,1,1,1,40,7,3,0,0,0,0,0,1,1,1
201501CP00094,1,1,1,1,40,7,3,0,0,0,0,0,1,1,3
201501CP00095,1,1,1,1,26,6,3,0,0,0,0,0,1,1,2
201501CP00096,1,1,2,1,65,9,3,0,0,0,4,0,11,1,2
201501CP00097,1,1,3,1,29,6,3,5,3,0,0,2,0,1,8
201501CP00098,1,1,1,1,29,6,3,0,0,0,0,0,1,1,8
201501CP00099,1,1,1,2,53,8,3,0,0,0,0,0,1,-1,-1
201501CP00100,1,1,2,1,2,1,3,0,0,0,3,0,11,3,10
201501CP00101,1,1,3,1,28,6,3,5,9,0,0,2,0,-1,-1
201501CP00102,4,1,1,1,26,6,3,0,0,0,0,0,19,1,3
201501CP00102,5,2,1,1,52,8,3,0,0,0,0,0,8,1,6
201501CP00102,5,3,2,1,52,8,3,0,0,1,0,0,8,1,2
201501CP00103,1,1,3,1,64,9,3,1,2,0,0,2,0,1,9
201501CP00104,1,1,3,2,67,10,3,4,4,0,0,2,0,1,7
201501CP00105,1,1,1,1,34,6,3,0,0,0,0,0,1,1,1
201501CP00106,1,1,1,1,27,6,3,0,0,0,0,0,1,1,3
201501CP00108,1,1,3,1,20,4,3,4,9,0,0,2,0,1,2
201501CP00109,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,10
201501CP00110,1,1,1,2,36,7,3,0,0,0,0,0,1,1,3
201501CP00111,2,1,1,1,33,6,3,0,0,0,0,0,1,1,4
201501CP00112,1,1,1,1,41,7,3,0,0,0,0,0,1,-1,-1
201501CP00113,2,1,1,2,28,6,3,0,0,0,0,0,1,1,4
201501CP00114,1,1,1,1,39,7,3,0,0,0,0,0,1,1,7
201501CP00115,1,1,1,1,41,7,3,0,0,0,0,0,1,1,6
201501CP00116,2,1,1,1,33,6,3,0,0,0,0,0,1,1,7
201501CP00117,1,1,1,1,28,6,3,0,0,0,0,0,9,-1,-1
201501CP00118,1,1,1,1,44,7,3,0,0,0,0,0,8,1,6
201501CP00118,1,3,2,1,44,7,3,0,0,2,0,0,8,-1,-1
201501CP00118,2,2,1,1,50,8,3,0,0,0,0,0,19,-1,-1
201501CP00118,2,4,2,1,35,6,3,0,0,0,0,0,19,1,3
201501CP00119,1,1,1,1,44,7,3,0,0,0,0,0,9,1,2
201501CP00120,1,1,1,1,24,5,3,0,0,0,0,0,9,1,10
201501CP00120,1,2,2,1,24,5,3,0,0,1,0,0,9,1,9
201501CP00121,1,1,1,1,34,6,3,0,0,0,0,0,1,1,6
201501CP00122,2,1,1,2,37,7,3,0,0,0,0,0,1,1,8
201501CP00123,1,1,2,2,26,6,2,0,0,0,3,0,11,1,2
201501CP00124,1,1,1,1,23,5,3,0,0,0,0,0,3,1,2
201501CP00125,1,1,2,2,57,9,3,0,0,0,4,0,11,1,5
201501CP00126,1,1,1,2,30,6,3,0,0,0,0,0,1,1,4
201501CP00127,1,1,3,1,77,11,2,5,2,0,0,2,0,1,5
201501CP00128,1,1,3,2,49,8,3,5,3,0,0,2,0,-1,-1
201501CP00129,1,1,1,1,29,6,3,0,0,0,0,0,1,1,6
201501CP00130,1,1,3,2,32,6,3,1,2,0,0,2,0,1,8
201501CP00131,1,1,1,2,3,1,3,0,0,0,0,0,1,-1,-1
201501CP00132,1,1,1,1,36,7,2,0,0,0,0,0,1,1,2
201501CP00133,2,1,1,2,31,6,2,0,0,0,0,0,1,1,6
201501CP00134,1,1,1,1,30,6,3,0,0,0,0,0,9,1,3
201501CP00135,1,1,3,2,67,10,3,9,8,0,0,2,0,-1,-1
201501CP00136,1,1,2,1,36,7,2,0,0,0,4,0,11,1,1
201501CP00137,1,1,1,1,54,8,3,0,0,0,0,0,1,1,5
201501CP00138,1,1,1,1,51,8,3,0,0,0,0,0,1,1,4
201501CP00139,1,1,3,2,22,5,3,1,9,0,0,2,0,1,7
201501CP00140,1,1,3,1,44,7,3,10,9,0,0,2,0,1,10
201501CP00141,1,1,3,2,43,7,3,5,2,0,0,2,0,1,10
201501CP00142,1,1,3,1,18,4,3,9,6,0,0,2,0,1,1
201501CP00143,2,1,1,1,39,7,3,0,0,0,0,0,3,1,8
201501CP00144,1,1,3,2,34,6,2,1,9,0,0,2,0,1,4
201501CP00145,1,1,2,2,34,6,3,0,0,0,3,0,11,-1,-1
201501CP00146,1,1,1,1,35,6,3,0,0,0,0,0,1,1,2
201501CP00147,1,1,3,1,50,8,3,5,9,0,0,2,0,1,7
201501CP00148,1,1,1,2,25,5,3,0,0,0,0,0,1,1,5
201501CP00148,2,2,1,1,45,7,3,0,0,0,0,0,5,1,10
201501CP00149,2,1,1,2,44,7,3,0,0,0,0,0,1,1,2
201501CP00150,2,1,1,1,29,6,3,0,0,0,0,0,3,1,5
201501CP00151,1,1,1,1,28,6,3,0,0,0,0,0,5,1,1
201501CP00152,1,1,3,2,46,8,3,1,3,0,0,2,0,-1,-1
201501CP00153,1,1,1,1,50,8,3,0,0,0,0,0,1,1,9
201501CP00154,1,1,3,1,39,7,3,9,7,0,0,2,0,1,5
201501CP00155,1,1,1,1,21,5,2,0,0,0,0,0,1,1,3
201501CP00156,2,1,1,2,26,6,3,0,0,0,0,0,1,1,3
201501CP00157,1,1,1,1,46,8,3,0,0,0,0,0,5,1,9
201501CP00157,1,2,2,1,44,7,3,0,0,0,0,0,5,1,9
201501CP00158,1,1,3,1,50,8,3,5,2,0,0,2,0,1,9
201501CP00159,1,1,3,1,32,6,3,5,3,0,0,2,0,1,4
201501CP00161,2,1,1,1,46,8,3,0,0,0,0,0,1,1,8
201501CP00163,1,1,1,1,42,7,3,0,0,0,0,0,8,1,10
201501CP00164,1,1,3,1,33,6,2,4,3,0,0,2,0,1,5
201501CP00165,1,1,1,1,49,8,3,0,0,0,0,0,4,1,8
201501CP00167,1,1,1,1,45,7,3,0,0,0,0,0,5,1,9
201501CP00167,1,2,3,1,35,6,3,5,3,0,0,2,0,-1,-1
201501CP00168,1,1,1,1,45,7,3,0,0,0,0,0,1,1,3
201501CP00169,1,1,1,2,42,7,3,0,0,0,0,0,1,1,3
201501CP00170,1,1,2,2,38,7,3,0,0,0,4,0,11,1,3
201501CP00171,1,1,3,1,26,6,3,1,3,0,0,2,0,-1,-1
201501CP00172,2,1,1,2,28,6,3,0,0,0,0,0,1,1,2
201501CP00173,2,1,1,1,59,9,3,0,0,0,0,0,1,1,6
201501CP00174,1,1,1,1,42,7,3,0,0,0,0,0,1,1,9
201501CP00175,1,1,1,1,22,5,3,0,0,0,0,0,3,2,4
201501CP00176,1,1,1,1,52,8,3,0,0,0,0,0,9,1,7
201501CP00177,1,1,1,1,31,6,3,0,0,0,0,0,9,1,1
